constellation,subscribers_low,subscribers_baseline,subscribers_high,capex_costs,opex_costs,total_cost_ownership,assessment_period_year,capex_scenario,opex_scenario
GEO,1500000,2500000,3500000,11595170000.0,327865000,14814855171.414373,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,327855000,15004757716.73452,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,327860000,15004806444.074448,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,327865000,15004855171.414373,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,377855000,15112031116.007858,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,377860000,15112079843.347786,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,377865000,15112128570.687714,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,377855000,15302031116.007858,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,377860000,15302079843.347786,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,377865000,15302128570.687714,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,377855000,15492031116.007858,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,377860000,15492079843.347786,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,377865000,15492128570.687714,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,427855000,15599304515.281197,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,427860000,15599353242.621124,15,High,High
GEO,1500000,2500000,3500000,11405170000.0,427865000,15599401969.961052,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,427855000,15789304515.281197,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,427860000,15789353242.621124,15,High,High
GEO,1500000,2500000,3500000,11595170000.0,427865000,15789401969.961052,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,427855000,15979304515.281197,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,427860000,15979353242.621124,15,High,High
GEO,1500000,2500000,3500000,11785170000.0,427865000,15979401969.961052,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,327655000,14629008623.137426,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,327660000,14629057350.477352,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,327665000,14629106077.81728,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,327655000,14819008623.137426,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,327660000,14819057350.477352,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,327665000,14819106077.81728,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,327655000,15009008623.137426,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,327660000,15009057350.477352,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,327665000,15009106077.81728,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,377655000,15116282022.410765,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,377660000,15116330749.750692,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,377665000,15116379477.09062,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,377655000,15306282022.410765,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,377660000,15306330749.750692,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,377665000,15306379477.09062,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,377655000,15496282022.410765,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,377660000,15496330749.750692,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,377665000,15496379477.09062,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,427655000,15603555421.684105,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,427660000,15603604149.024033,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,427665000,15603652876.36396,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,427655000,15793555421.684105,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,427660000,15793604149.024033,15,High,Low
GEO,1500000,2500000,3500000,11601370000.0,427665000,15793652876.36396,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,427655000,15983555421.684105,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,427660000,15983604149.024033,15,High,Low
GEO,1500000,2500000,3500000,11791370000.0,427665000,15983652876.36396,15,High,Low
GEO,1500000,2500000,3500000,11411370000.0,327755000,14629983169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,327760000,14630031897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,327765000,14630080624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,327755000,14819983169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,327760000,14820031897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,327765000,14820080624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,327755000,15009983169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,327760000,15010031897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,327765000,15010080624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,377755000,15117256569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,377760000,15117305296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,377765000,15117354023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,377755000,15307256569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,377760000,15307305296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,377765000,15307354023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,377755000,15497256569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,377760000,15497305296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,377765000,15497354023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,427755000,15604529968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,427760000,15604578695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,427765000,15604627423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,427755000,15794529968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,427760000,15794578695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11601370000.0,427765000,15794627423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,427755000,15984529968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,427760000,15984578695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11791370000.0,427765000,15984627423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11411370000.0,327855000,14630957716.73452,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,327860000,14631006444.074448,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,327865000,14631055171.414373,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,327855000,14820957716.73452,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,327860000,14821006444.074448,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,327865000,14821055171.414373,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,327855000,15010957716.73452,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,327860000,15011006444.074448,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,327865000,15011055171.414373,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,377855000,15118231116.007858,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,377860000,15118279843.347786,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,377865000,15118328570.687714,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,377855000,15308231116.007858,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,377860000,15308279843.347786,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,377865000,15308328570.687714,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,377855000,15498231116.007858,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,377860000,15498279843.347786,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,377865000,15498328570.687714,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,427855000,15605504515.281197,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,427860000,15605553242.621124,15,High,High
GEO,1500000,2500000,3500000,11411370000.0,427865000,15605601969.961052,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,427855000,15795504515.281197,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,427860000,15795553242.621124,15,High,High
GEO,1500000,2500000,3500000,11601370000.0,427865000,15795601969.961052,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,427855000,15985504515.281197,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,427860000,15985553242.621124,15,High,High
GEO,1500000,2500000,3500000,11791370000.0,427865000,15985601969.961052,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,327655000,14630908623.137426,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,327660000,14630957350.477352,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,327665000,14631006077.81728,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,327655000,14820908623.137426,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,327660000,14820957350.477352,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,327665000,14821006077.81728,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,327655000,15010908623.137426,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,327660000,15010957350.477352,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,327665000,15011006077.81728,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,377655000,15118182022.410765,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,377660000,15118230749.750692,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,377665000,15118279477.09062,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,377655000,15308182022.410765,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,377660000,15308230749.750692,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,377665000,15308279477.09062,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,377655000,15498182022.410765,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,377660000,15498230749.750692,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,377665000,15498279477.09062,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,427655000,15605455421.684105,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,427660000,15605504149.024033,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,427665000,15605552876.36396,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,427655000,15795455421.684105,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,427660000,15795504149.024033,15,High,Low
GEO,1500000,2500000,3500000,11603270000.0,427665000,15795552876.36396,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,427655000,15985455421.684105,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,427660000,15985504149.024033,15,High,Low
GEO,1500000,2500000,3500000,11793270000.0,427665000,15985552876.36396,15,High,Low
GEO,1500000,2500000,3500000,11413270000.0,327755000,14631883169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,327760000,14631931897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,327765000,14631980624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,327755000,14821883169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,327760000,14821931897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,327765000,14821980624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,327755000,15011883169.935972,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,327760000,15011931897.2759,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,327765000,15011980624.615828,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,377755000,15119156569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,377760000,15119205296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,377765000,15119254023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,377755000,15309156569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,377760000,15309205296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,377765000,15309254023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,377755000,15499156569.209312,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,377760000,15499205296.549238,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,377765000,15499254023.889168,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,427755000,15606429968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,427760000,15606478695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,427765000,15606527423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,427755000,15796429968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,427760000,15796478695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11603270000.0,427765000,15796527423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,427755000,15986429968.48265,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,427760000,15986478695.822578,15,High,Baseline
GEO,1500000,2500000,3500000,11793270000.0,427765000,15986527423.162506,15,High,Baseline
GEO,1500000,2500000,3500000,11413270000.0,327855000,14632857716.73452,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,327860000,14632906444.074448,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,327865000,14632955171.414373,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,327855000,14822857716.73452,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,327860000,14822906444.074448,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,327865000,14822955171.414373,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,327855000,15012857716.73452,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,327860000,15012906444.074448,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,327865000,15012955171.414373,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,377855000,15120131116.007858,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,377860000,15120179843.347786,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,377865000,15120228570.687714,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,377855000,15310131116.007858,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,377860000,15310179843.347786,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,377865000,15310228570.687714,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,377855000,15500131116.007858,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,377860000,15500179843.347786,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,377865000,15500228570.687714,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,427855000,15607404515.281197,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,427860000,15607453242.621124,15,High,High
GEO,1500000,2500000,3500000,11413270000.0,427865000,15607501969.961052,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,427855000,15797404515.281197,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,427860000,15797453242.621124,15,High,High
GEO,1500000,2500000,3500000,11603270000.0,427865000,15797501969.961052,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,427855000,15987404515.281197,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,427860000,15987453242.621124,15,High,High
GEO,1500000,2500000,3500000,11793270000.0,427865000,15987501969.961052,15,High,High
GEO,1500000,2500000,3500000,11415170000.0,327655000,14632808623.137426,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,327660000,14632857350.477352,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,327665000,14632906077.81728,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,327655000,14822808623.137426,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,327660000,14822857350.477352,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,327665000,14822906077.81728,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,327655000,15012808623.137426,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,327660000,15012857350.477352,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,327665000,15012906077.81728,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,377655000,15120082022.410765,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,377660000,15120130749.750692,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,377665000,15120179477.09062,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,377655000,15310082022.410765,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,377660000,15310130749.750692,15,High,Low
GEO,1500000,2500000,3500000,11605170000.0,377665000,15310179477.09062,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,377655000,15500082022.410765,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,377660000,15500130749.750692,15,High,Low
GEO,1500000,2500000,3500000,11795170000.0,377665000,15500179477.09062,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,427655000,15607355421.684105,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,427660000,15607404149.024033,15,High,Low
GEO,1500000,2500000,3500000,11415170000.0,427665000,15607452876.36396,15,High,Low
